date,location,river,basin,latitude,longitude,elevation_m,DHM Station ,precipitation_mm,soil_moisture_0_100cm_m3m3,rain_mm,temperature_mean_c,dew_point_mean_c,precipitation_hours,relative_humidity_mean_pct,wind_speed_max_kmh,wind_gusts_max_kmh,wind_direction_dominant_deg,river_discharge_m3s
18-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,12.1,0.29,12.1,28.4,22.6,7,72,13.1,29.2,42,0.05
18-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.277,0,30.9,18.4,0,51,10.6,35.3,19,0.11
18-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0.1,0.362,0.1,29.3,22.3,1,68,12.9,26.6,54,0.55
18-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0.8,0.232,0.8,24.4,16.1,4,62,12,33.1,258,0.22
18-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.216,0,33.6,18.4,0,42,12.6,32,70,1.05
18-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,5.4,0.303,5.4,21.1,15,8,68,7.9,51.5,254,0.53
19-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0.8,0.186,0.8,25.4,16.9,4,61,8.4,29.9,187,1.01
19-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.1,0.219,0.1,29.6,22,1,65,16.2,33.8,106,7.22
19-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.199,0,32.8,20.1,0,49,20.7,40,125,0.03
19-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0.1,0.324,0.1,29.8,14.4,1,43,13.4,49.7,6,9.79
19-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0.8,0.291,0.8,27.9,21.8,2,70,10.1,22,51,0.05
19-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.7,0.287,0.7,30.4,20.1,2,57,9.1,37.1,57,0.11
19-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0.356,0,28.2,21.7,0,70,17.2,37.1,353,0.55
19-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,13.5,0.231,13.5,23.1,16.8,6,70,8.1,24.1,199,0.16
19-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.5,0.216,0.5,32.1,20.3,2,50,13.4,33.8,97,0.89
19-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,6.7,0.302,6.5,20.4,14.2,7,68,7.4,50.4,273,0.55
20-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,2.7,0.184,2.7,25.5,19.1,7,70,11.6,38.5,191,1.01
20-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.5,0.234,0.5,28.1,22.2,2,72,21,42.1,116,7.3
20-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,1.2,0.199,1.2,32.1,20.5,3,52,20.1,48.6,118,0.03
20-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,1,0.325,1,27.2,17.4,3,59,9.5,35.3,349,9.81
20-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,6.8,0.296,6.8,26.5,22,4,77,11.3,29.2,66,0.05
20-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.7,0.291,0.7,29.7,20.7,2,62,10.5,36,352,0.11
20-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,1.8,0.354,1.8,27.7,22.9,6,77,10.3,22.3,8,0.55
20-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,3.6,0.228,3.6,22.6,17.5,7,75,7,23.4,157,0.11
20-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,1.1,0.223,1.1,30.4,21.7,2,61,12.5,34.2,88,0.69
20-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,3.6,0.299,3.6,21.3,14.6,6,66,7.1,50,257,0.59
21-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,1.8,0.186,1.8,24.9,18.7,4,71,10.2,35.6,173,0.97
21-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,2.6,0.242,2.6,28.6,22.5,2,71,16.4,35.6,107,7.43
21-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.203,0,32,20.5,0,52,17.1,30.2,113,0.03
21-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0.9,0.327,0.9,27.1,19.1,4,64,11.9,39.2,261,9.89
21-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0.4,0.293,0.4,27.7,21.3,3,69,15.4,37.1,63,0.06
21-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,5.5,0.295,5.5,28.5,22.2,5,73,9.6,31.3,32,0.11
21-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0.4,0.354,0.4,29.3,22,3,66,7.9,21.2,74,0.55
21-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,3.3,0.224,3.3,22.9,18,6,76,6.9,20.5,171,0.23
21-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.1,0.223,0.1,31,20.9,1,56,14.8,37.4,81,1.14
21-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,12.5,0.303,12.5,21.2,16.4,17,74,7.7,45.7,242,0.61
22-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,3.8,0.188,3.8,25.1,19.4,6,72,11.6,40.3,168,1.01
22-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,1.6,0.241,1.6,28.9,22.5,2,70,22.7,44.3,120,7.38
22-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,2.7,0.206,2.7,30.9,20.6,2,56,21.1,41.4,101,0.03
22-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,2.1,0.329,2.1,26.8,19.7,5,68,6.6,28.1,61,9.96
22-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0.4,0.295,0.4,27.5,22.1,2,73,12,34.6,72,0.06
22-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.3,0.298,0.3,28.4,22.4,1,73,8.6,25.6,34,0.11
22-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0.9,0.352,0.9,28.3,22.6,4,73,14.3,44.3,61,0.56
22-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,10.7,0.231,10.7,22.3,18.3,5,80,7,24.5,163,0.25
22-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.8,0.227,0.8,30.6,21.4,2,59,11.4,30.6,88,2.22
22-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,1.2,0.312,1.2,21.7,15.9,7,71,7.2,46.8,238,0.75
23-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,2.6,0.194,2.6,24.2,19.2,5,75,7.9,28.1,166,1.05
23-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.9,0.246,0.9,29,23.5,3,74,10.5,25.2,93,7.38
23-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0.1,0.204,0.1,31.3,21.6,1,58,19.7,39.6,117,0.03
23-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,3.5,0.33,3.5,27.1,20.3,5,69,11.2,42.1,215,10.04
23-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0.2,0.3,0.2,28.4,21.4,1,67,12.9,27.4,27,0.05
23-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.9,0.296,0.9,28.5,23.1,2,75,12.4,41.4,27,0.11
23-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0.354,0,28.9,22.8,0,71,7.6,20.2,57,0.56
23-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0.7,0.235,0.7,22.7,17.7,4,76,7.6,32,143,0.2
23-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.5,0.228,0.5,30.5,22.2,2,62,15.3,38.5,83,2.94
23-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0.9,0.309,0.9,21.9,16.4,6,71,7.6,47.5,244,0.86
24-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,1.2,0.199,1.2,25.6,19.6,6,72,10.1,34.6,179,1.06
24-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.1,0.244,0.1,30.9,23.4,1,66,6,19.8,70,7.39
24-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0.1,0.201,0.1,32.9,21.9,1,54,9.4,22,109,0.03
24-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,2.7,0.327,2.7,28.3,20.2,5,65,8.4,30.6,239,10.17
24-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0.2,0.296,0.2,29.9,22.2,1,65,11.2,25.2,22,0.05
24-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.292,0,30.8,22.6,0,65,6.8,23.4,354,0.11
24-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0.352,0,29.9,23.3,0,71,7.4,18.4,61,0.56
24-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,2.4,0.231,2.4,23.8,18.2,10,73,7,18.7,173,0.69
24-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.226,0,32.5,21.3,0,54,9.7,26.3,69,2.77
24-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0.2,0.307,0.2,22.2,17.4,2,75,7.4,47.9,240,0.8
25-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,1.4,0.197,1.4,26.6,20.7,3,73,10.3,36,208,1.05
25-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0.237,0,31.9,23.2,0,62,8.4,18.4,46,7.26
25-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.199,0,33.9,21.3,0,49,13.8,23,51,0.03
25-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,1.1,0.33,1.1,27.8,21.1,6,70,9,28.4,258,10.19
25-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0.29,0,31.5,22,0,58,12.8,28.8,19,0.05
25-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,2,0.29,2,30.5,23.3,3,68,10.9,37.1,27,0.11
25-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0.346,0,30.7,23.3,0,67,7.1,16.9,357,0.56
25-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,6.5,0.228,6.5,24.1,19.6,7,79,11.6,31.3,189,0.64
25-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.225,0,32.9,22.2,0,55,12.2,31.7,8,2.85
25-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,2.5,0.307,2.5,22.9,17.8,7,74,8.7,51.1,253,0.89
26-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,1.1,0.192,1.1,26.6,20.6,2,71,9,32,184,1.11
26-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.1,0.232,0.1,31.4,24.5,1,68,23.2,45.7,93,7.17
26-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.197,0,33.9,21.8,0,51,16.1,30.2,100,0.03
26-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,2.1,0.325,2.1,29,21.2,4,65,15,41.8,339,10.22
26-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,1.9,0.288,1.9,30.7,23.8,3,68,15.5,36.7,81,0.05
26-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.2,0.291,0.2,31.2,23.3,2,66,8.5,28.1,28,0.11
26-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,1.4,0.346,1.4,29.1,24.3,3,76,8.8,28.8,347,0.55
26-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,1.7,0.233,1.7,23.8,20.3,7,82,6.7,21.2,192,1.06
26-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.7,0.222,0.7,32.7,23,4,57,12.8,33.5,56,2.5
26-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,4.7,0.307,4.7,22.9,18,8,74,9.7,55.4,249,0.94
27-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,2.9,0.193,2.9,26.5,21.6,7,76,11.6,39.2,191,1.08
27-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.5,0.225,0.5,29.9,23.9,4,71,21.1,42.5,88,7.18
27-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.199,0,34.4,22.8,0,52,17.5,29.5,116,0.03
27-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,1.2,0.316,1.2,29.6,20.3,4,59,11.6,36,79,10.35
27-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,1.7,0.284,1.7,29.8,24.2,7,73,9.2,23.4,18,0.05
27-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,1.6,0.294,1.6,31.2,24.5,2,70,8.1,27.7,13,0.11
27-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,23.9,0.35,23.9,28.7,24.6,8,80,10.9,25.6,358,0.55
27-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,4.7,0.237,4.7,23.9,20.8,11,84,8.6,25.6,304,0.5
27-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.221,0,33.3,23.7,0,59,11.9,28.8,38,2.62
27-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,1.1,0.306,1.1,23.3,17.7,9,72,8.4,53.3,210,0.99
28-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,1.6,0.196,1.6,24,21,8,84,6.4,31.3,174,1.16
28-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0.221,0,31.8,22.7,0,60,10.8,27.4,2,7.26
28-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.198,0,33.6,22.8,0,54,12.5,23.4,133,0.03
28-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0.306,0,30.2,15.6,0,45,13,36.7,55,10.43
28-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,5,0.281,5,29.6,23.7,11,72,19.9,49,319,0.05
28-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.298,0,30.7,23.1,0,67,9.2,30.2,20,0.11
28-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,4.7,0.371,4.7,28.5,23.5,7,76,8.1,16.6,19,0.56
28-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,16.4,0.254,16.4,22,20.2,11,90,8.6,22,168,0.37
28-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.221,0,32.8,22.7,0,57,13.4,35.6,336,2.6
28-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,2.1,0.308,2.1,23.2,19.2,7,79,8.2,49.7,221,1.06
29-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0.5,0.194,0.5,25.4,19.1,2,70,8.3,30.6,177,1.09
29-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.5,0.218,0.5,32.5,23.9,1,61,14.3,31.7,96,7.18
29-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.198,0,34.6,21.2,0,47,13.8,26.3,100,0.03
29-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0.301,0,31.7,9.9,0,29,12.7,37.1,154,10.78
29-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,1.1,0.279,1.1,30.2,23.7,2,69,15.2,34.6,44,0.05
29-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.302,0,31.9,20.7,0,55,10,33.5,10,0.11
29-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0.373,0,30,23.9,0,72,8.3,15.5,10,0.58
29-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,1.1,0.252,1.1,24,19.1,2,75,8.6,27.7,205,1.34
29-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.223,0,33.9,20,0,46,12.3,33.5,352,2.53
29-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0.306,0,23,16.7,0,68,10,56.9,232,1.06
30-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0.1,0.191,0.1,27.7,19.2,1,63,9.3,33.8,176,1.16
30-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,5,0.222,5,31.2,24.6,2,70,25.6,51.8,116,7.22
30-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.203,0,34.9,19.9,0,44,17.4,32,151,0.03
30-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0.296,0,30.8,9.3,0,29,10.9,36.4,9,10.86
30-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,4.8,0.277,4.8,29.2,24.3,6,76,15.3,36.7,111,0.05
30-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.301,0,32.5,19.4,0,51,18.7,57.2,11,0.11
30-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,1,0.37,1,30.6,25.2,3,75,11.9,33.8,13,0.56
30-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0.25,0,25.8,18.4,0,67,11,30.2,251,0.69
30-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.225,0,34.8,20.3,0,45,13.7,40,16,2.62
30-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0.306,0,23,16.4,0,68,8.2,55.4,251,1.09
31-05-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0.1,0.186,0.1,27.2,19.4,1,65,11.3,38.5,174,1.16
31-05-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0.225,0,30.3,23.7,0,69,15.4,32,114,7.22
31-05-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.2,0,34.7,20.4,0,47,20.2,35.3,151,0.03
31-05-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0.295,0,31.3,7.8,0,26,11.6,33.1,76,10.89
31-05-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,1.8,0.277,1.8,28,24,7,80,12.7,31.7,102,0.05
31-05-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.298,0,31.6,19.8,0,54,10.2,34.2,5,0.11
31-05-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0.8,0.378,0.8,30,24.9,1,75,7.9,15.5,24,0.55
31-05-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0.1,0.246,0.1,24.8,19.4,1,74,12.2,35.3,287,0.14
31-05-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.22,0,34.2,21.7,0,52,13.4,36,87,3.35
31-05-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0.2,0.307,0.2,22.9,15.9,1,66,5.9,48.2,250,1.17
01-06-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0.7,0.186,0.7,25,19.2,2,72,8.5,33.5,181,1.09
01-06-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.1,0.226,0.1,30.3,23.6,1,69,14.4,32.4,111,7.28
01-06-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.197,0,33.8,19.8,0,46,16.9,29.9,142,0.03
01-06-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0.294,0,32.1,8.7,0,27,14.1,43.2,191,10.8
01-06-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0.9,0.276,0.9,28.8,22.7,3,71,12,29.9,83,0.05
01-06-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.298,0,31.1,20.7,0,57,10.1,34.2,3,0.11
01-06-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,2.4,0.375,2.4,29,23.3,2,73,11.2,23,14,0.55
01-06-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0.9,0.245,0.9,22.9,18.9,6,79,7.2,23.8,187,0.11
01-06-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.219,0,33.3,19.8,0,47,13,32.4,94,3.66
01-06-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,1.4,0.307,1.4,21.6,16,5,71,9.7,56.5,226,1.2
02-06-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,1.8,0.186,1.8,25.8,19,6,70,10.2,36.7,196,1.08
02-06-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,2.2,0.226,2.2,29.5,23.5,3,72,15.5,32.8,99,7.24
02-06-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.21,0,31.9,21.2,0,55,15.6,35.6,147,0.03
02-06-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0.6,0.294,0.6,29.2,14.6,2,43,10.8,33.8,309,10.72
02-06-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,3.3,0.276,3.3,28.3,23.3,3,76,9.7,25.9,44,0.06
02-06-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.308,0,30.1,20.6,0,62,11.8,37.1,349,0.11
02-06-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0.375,0,27.7,22.3,0,74,10.8,24.5,9,0.55
02-06-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,8.4,0.247,8.4,23.6,18.3,5,74,7.7,25.6,228,0.19
02-06-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.232,0,31.9,21.4,0,56,13.8,36.4,4,3.58
02-06-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,2.6,0.304,2.6,21.9,15.9,8,70,9.7,54.4,216,1.2
03-06-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,1.1,0.184,1.1,25.2,19.3,3,71,9.2,34.2,196,1.05
03-06-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,6.2,0.228,6.2,30,23.7,7,70,13.8,30.6,109,7.34
03-06-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.218,0,32.4,21.6,0,54,11.5,22.3,102,0.03
03-06-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0.7,0.294,0.7,29.1,17.1,2,52,13.2,46.1,279,10.67
03-06-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,5.8,0.274,5.8,28.2,24,9,79,9.7,29.2,53,0.06
03-06-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.6,0.314,0.6,29.9,22,2,66,9.5,30.6,21,0.11
03-06-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,5.8,0.372,5.8,28.5,23.7,2,77,9.4,20.5,316,0.55
03-06-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,3,0.244,3,23.2,18.7,3,78,8.9,28.1,263,0.14
03-06-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0.24,0,31.8,21,0,54,12.2,31.7,337,3.83
03-06-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0.4,0.302,0.4,21.3,15.9,4,73,7.9,51.8,221,1.22
04-06-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,1.3,0.182,1.3,25.2,19.1,3,71,8.7,37.4,212,1.03
04-06-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,8.5,0.232,8.5,29.1,23.1,6,71,16.3,33.1,84,7.34
04-06-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0.4,0.215,0.4,32.3,21.7,3,55,16.6,41.4,132,0.03
04-06-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,1.2,0.294,1.2,28.2,17.3,2,55,9.4,35.3,293,10.59
04-06-2024,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,12.2,0.285,12.2,26.9,23.3,13,81,9.9,27.4,44,0.06
04-06-2024,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0.312,0,29.7,21.6,0,65,15.9,49,346,0.09
04-06-2024,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,21,0.376,21,28.2,23.3,13,76,12.2,26.6,13,0.56
04-06-2024,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,9.5,0.246,9.5,23,19,12,80,7.6,27.4,273,0.12
04-06-2024,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.3,0.24,0.3,32,21.8,2,57,19.7,49.3,86,4.35
04-06-2024,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,2.5,0.303,2.5,21.2,15.9,12,73,8.9,55.4,229,1.22
05-06-2024,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,2,0.184,2,24.9,18.6,5,70,9.7,34.9,194,1.01
05-06-2024,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,13.4,0.233,13.4,28.7,23,13,73,18.6,38.9,107,7.36
05-06-2024,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0.209,0,33,22.4,0,55,13.4,24.8,138,0.03
05-06-2024,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0.4,0.292,0.4,28.6,17,2,52,7.2,30.2,4,10.53
